ch1_LF5-FpZ,ch2_OTE_L-FpZ,ch3_BE_L-FpZ,ch4_RF6-FpZ,ch5_OTE_R-FpZ,ch6_BE_R-FpZ
8777.0,263610.0,-9504.0,28742.0,260229.0,-4845.0
8668.0,264401.0,2773.0,28645.0,261911.0,-6751.0
8774.0,263612.0,-8440.0,28739.0,260726.0,1078.0
8682.0,264396.0,1354.0,28647.0,261445.0,-11838.0
8770.0,263651.0,-6806.0,28736.0,261266.0,6836.0
8695.0,264345.0,-353.0,28652.0,260931.0,-16454.0
8766.0,263735.0,-4948.0,28727.0,261784.0,11966.0
8700.0,264266.0,-2267.0,28668.0,260416.0,-20434.0
8746.0,263817.0,-2723.0,28721.0,262284.0,16130.0
8715.0,264175.0,-4260.0,28675.0,259943.0,-23667.0
8733.0,263903.0,-1051.0,28708.0,262673.0,18519.0
8731.0,264080.0,-6182.0,28686.0,259548.0,-25696.0
8714.0,264016.0,764.0,28696.0,263011.0,19741.0
8736.0,263971.0,-7914.0,28697.0,259273.0,-26372.0
8699.0,264110.0,2307.0,28681.0,263225.0,19495.0
8752.0,263859.0,-9334.0,28702.0,259088.0,-25613.0
8686.0,264193.0,3475.0,28664.0,263305.0,17737.0
8762.0,263801.0,-10052.0,28716.0,259124.0,-23196.0
8680.0,264279.0,4255.0,28648.0,263274.0,14788.0
8767.0,263685.0,-10943.0,28725.0,259185.0,-19879.0
8669.0,264335.0,4543.0,28655.0,263110.0,10802.0
8766.0,263610.0,-11094.0,28739.0,259413.0,-15274.0
8651.0,264346.0,4354.0,28661.0,262822.0,5943.0
8756.0,263527.0,-10800.0,28757.0,259736.0,-9990.0
8641.0,264333.0,3731.0,28670.0,262422.0,552.0
8743.0,263505.0,-10024.0,28768.0,260137.0,-4393.0
8636.0,264336.0,2769.0,28680.0,261976.0,-5012.0
8732.0,263483.0,-8761.0,28777.0,260611.0,1480.0
8636.0,264268.0,1308.0,28688.0,261457.0,-10421.0
8724.0,263512.0,-7333.0,28776.0,261156.0,7018.0
8645.0,264231.0,-173.0,28701.0,260993.0,-15200.0
8706.0,263553.0,-5527.0,28774.0,261678.0,11984.0
8644.0,264120.0,-2331.0,28712.0,260441.0,-19637.0
8692.0,263632.0,-3594.0,28771.0,262191.0,16030.0
8658.0,264031.0,-4328.0,28726.0,259970.0,-22904.0
8677.0,263737.0,-1617.0,28761.0,262633.0,18931.0
8666.0,263953.0,-6013.0,28742.0,259601.0,-24728.0
8656.0,263834.0,238.0,28756.0,262978.0,20516.0
8681.0,263833.0,-8001.0,28756.0,259288.0,-25468.0
8646.0,263954.0,1831.0,28743.0,263218.0,20618.0
8689.0,263727.0,-9372.0,28767.0,259095.0,-24657.0
8630.0,264050.0,3015.0,28737.0,263314.0,19148.0
8701.0,263625.0,-10632.0,28781.0,259023.0,-22617.0
8621.0,264128.0,3636.0,28731.0,263269.0,16198.0
8711.0,263566.0,-11589.0,28793.0,259142.0,-19385.0
8616.0,264237.0,3930.0,28727.0,263164.0,12253.0
8716.0,263492.0,-12004.0,28800.0,259442.0,-14566.0
8611.0,264261.0,3449.0,28718.0,262865.0,7864.0
8719.0,263473.0,-11878.0,28806.0,259654.0,-9543.0
8612.0,264282.0,2845.0,28712.0,262451.0,1962.0
8721.0,263457.0,-11098.0,28808.0,260213.0,-3430.0
8614.0,264292.0,2018.0,28712.0,262050.0,-2731.0
8715.0,263471.0,-9770.0,28809.0,260578.0,2288.0
8615.0,264271.0,1158.0,28720.0,261540.0,-8304.0
8704.0,263498.0,-8050.0,28805.0,261166.0,8228.0
8622.0,264214.0,-568.0,28720.0,261046.0,-12994.0
8698.0,263563.0,-6063.0,28797.0,261656.0,13388.0
8636.0,264148.0,-2321.0,28727.0,260515.0,-17313.0
8684.0,263631.0,-3990.0,28788.0,262166.0,17735.0
8645.0,264056.0,-4216.0,28741.0,260033.0,-20569.0
8670.0,263730.0,-1953.0,28780.0,262613.0,20772.0
8660.0,263950.0,-6148.0,28753.0,259645.0,-22665.0
8656.0,263861.0,204.0,28775.0,263045.0,22823.0
8669.0,263835.0,-7906.0,28766.0,259333.0,-23275.0
8639.0,263939.0,1622.0,28756.0,263243.0,23053.0
8687.0,263739.0,-9361.0,28778.0,259162.0,-22411.0
8626.0,264038.0,2943.0,28745.0,263364.0,21983.0
8694.0,263651.0,-10445.0,28787.0,259101.0,-20224.0
8618.0,264122.0,3858.0,28734.0,263336.0,19458.0
8705.0,263565.0,-11073.0,28797.0,259182.0,-16834.0
8610.0,264190.0,4333.0,28727.0,263192.0,15692.0
8713.0,263517.0,-11198.0,28803.0,259399.0,-12349.0
8605.0,264233.0,4419.0,28716.0,262908.0,11107.0
8718.0,263470.0,-10968.0,28803.0,259711.0,-7105.0
8608.0,264275.0,3901.0,28710.0,262572.0,5875.0
8717.0,263446.0,-10240.0,28805.0,260101.0,-1399.0
8608.0,264276.0,3012.0,28711.0,262114.0,334.0
8713.0,263459.0,-9097.0,28806.0,260594.0,4373.0
8613.0,264256.0,1747.0,28714.0,261636.0,-5165.0
8707.0,263485.0,-7560.0,28799.0,261122.0,10004.0
8621.0,264218.0,152.0,28715.0,261133.0,-10270.0
8695.0,263566.0,-5479.0,28798.0,261673.0,15301.0
8622.0,264152.0,-1733.0,28728.0,260620.0,-14709.0
8682.0,263644.0,-3841.0,28786.0,262165.0,19432.0
8651.0,264072.0,-3728.0,28720.0,260120.0,-18195.0
8685.0,263741.0,-1857.0,28752.0,262582.0,22538.0
8680.0,263996.0,-5626.0,28717.0,259728.0,-20462.0
8686.0,263862.0,87.0,28723.0,262958.0,24472.0
8709.0,263918.0,-7433.0,28712.0,259410.0,-21262.0
8685.0,264000.0,1761.0,28701.0,263249.0,25001.0
8735.0,263866.0,-8718.0,28719.0,259247.0,-20530.0
8678.0,264103.0,3138.0,28682.0,263375.0,24034.0
8749.0,263750.0,-10079.0,28719.0,259132.0,-18643.0
8677.0,264213.0,4064.0,28664.0,263368.0,21634.0
8769.0,263690.0,-10779.0,28721.0,259193.0,-15380.0
8673.0,264302.0,4568.0,28652.0,263227.0,17982.0
8775.0,263645.0,-10714.0,28734.0,259402.0,-10889.0
8666.0,264349.0,4635.0,28651.0,262973.0,13410.0
8776.0,263582.0,-10751.0,28737.0,259682.0,-5942.0
8666.0,264381.0,4280.0,28648.0,262633.0,8180.0
8775.0,263550.0,-9909.0,28740.0,260068.0,-293.0
8669.0,264387.0,3395.0,28645.0,262180.0,2504.0
8775.0,263569.0,-9013.0,28738.0,260541.0,5266.0
8673.0,264375.0,2126.0,28648.0,261680.0,-3153.0
8768.0,263595.0,-7530.0,28738.0,261055.0,10783.0
8684.0,264329.0,554.0,28651.0,261173.0,-8411.0
8761.0,263660.0,-5761.0,28730.0,261583.0,15900.0
8698.0,264315.0,-914.0,28664.0,260706.0,-12789.0
8748.0,263733.0,-3730.0,28721.0,262052.0,20094.0
8706.0,264186.0,-3133.0,28668.0,260117.0,-16996.0
8737.0,263824.0,-1654.0,28711.0,262455.0,22742.0
8719.0,264068.0,-5025.0,28679.0,259583.0,-20518.0
8718.0,263908.0,316.0,28700.0,262715.0,23204.0
8730.0,263958.0,-6828.0,28690.0,259147.0,-23412.0
8706.0,264010.0,2042.0,28689.0,262898.0,21837.0
8747.0,263850.0,-8423.0,28702.0,258876.0,-25013.0
8690.0,264101.0,3357.0,28678.0,263019.0,19066.0
8757.0,263749.0,-9672.0,28717.0,258789.0,-24892.0
8694.0,264211.0,4455.0,28664.0,263072.0,15419.0
8769.0,263654.0,-10463.0,28719.0,258834.0,-23043.0
8680.0,264268.0,4799.0,28656.0,262973.0,10846.0
8778.0,263608.0,-10795.0,28728.0,259097.0,-19429.0
8677.0,264329.0,4857.0,28648.0,262780.0,5852.0
8785.0,263562.0,-10672.0,28734.0,259419.0,-14776.0
8674.0,264360.0,4424.0,28646.0,262450.0,408.0
8783.0,263544.0,-10090.0,28740.0,259830.0,-9387.0
8676.0,264398.0,3861.0,28648.0,262077.0,-5063.0
8780.0,263550.0,-9056.0,28737.0,260309.0,-3669.0
8682.0,264362.0,2326.0,28644.0,261577.0,-10797.0
8779.0,263580.0,-7603.0,28733.0,260829.0,1973.0
8687.0,264315.0,773.0,28650.0,261073.0,-16055.0
8765.0,263633.0,-5859.0,28729.0,261375.0,7192.0
8696.0,264252.0,-1058.0,28654.0,260576.0,-20683.0
8752.0,263707.0,-3921.0,28720.0,261901.0,11614.0
8705.0,264167.0,-3048.0,28666.0,260090.0,-24473.0
8742.0,263827.0,-1705.0,28714.0,262428.0,15133.0
8720.0,264069.0,-5032.0,28670.0,259653.0,-27137.0
8724.0,263898.0,-60.0,28699.0,262776.0,17048.0
8732.0,263963.0,-6911.0,28690.0,259336.0,-28309.0
8713.0,264004.0,1637.0,28687.0,263075.0,17891.0
8754.0,263874.0,-8529.0,28696.0,259134.0,-27988.0
8704.0,264120.0,3016.0,28673.0,263274.0,17378.0
8764.0,263788.0,-9773.0,28711.0,259071.0,-26066.0
8692.0,264221.0,4211.0,28667.0,263315.0,15607.0
8777.0,263700.0,-10622.0,28723.0,259098.0,-22824.0
8687.0,264290.0,4540.0,28656.0,263218.0,12423.0
8782.0,263639.0,-10999.0,28729.0,259281.0,-18396.0
8675.0,264344.0,4626.0,28651.0,262969.0,8214.0
8778.0,263587.0,-10917.0,28743.0,259533.0,-13419.0
8671.0,264369.0,4232.0,28650.0,262622.0,3046.0
8785.0,263558.0,-10369.0,28738.0,259896.0,-7925.0
8674.0,264376.0,3426.0,28639.0,262189.0,-2495.0
8776.0,263585.0,-9051.0,28743.0,260402.0,-1992.0
8670.0,264365.0,2271.0,28648.0,261713.0,-8091.0
8776.0,263583.0,-7946.0,28739.0,260864.0,3447.0
8694.0,264346.0,779.0,28643.0,261209.0,-13384.0
8775.0,263640.0,-6042.0,28722.0,261394.0,8822.0
8692.0,264261.0,-1031.0,28653.0,260681.0,-18118.0
8745.0,263699.0,-4335.0,28729.0,261909.0,13266.0
8702.0,264194.0,-2999.0,28668.0,260215.0,-21941.0
8747.0,263811.0,-2357.0,28707.0,262386.0,16860.0
8729.0,264119.0,-4924.0,28670.0,259799.0,-24511.0
8730.0,263886.0,-402.0,28696.0,262778.0,19297.0
8734.0,263994.0,-6861.0,28688.0,259444.0,-25771.0
8717.0,263995.0,1307.0,28687.0,263109.0,20372.0
8756.0,263921.0,-8223.0,28700.0,259255.0,-25403.0
8705.0,264098.0,2779.0,28674.0,263274.0,19915.0
8761.0,263793.0,-9778.0,28710.0,259075.0,-24032.0
8691.0,264200.0,3817.0,28668.0,263318.0,17989.0
8773.0,263706.0,-10629.0,28716.0,259093.0,-21168.0
8686.0,264271.0,4416.0,28653.0,263245.0,14750.0
8785.0,263642.0,-10792.0,28727.0,259263.0,-17019.0
8678.0,264319.0,4561.0,28649.0,263004.0,10447.0
8786.0,263572.0,-11022.0,28730.0,259495.0,-12298.0
8679.0,264353.0,4276.0,28639.0,262681.0,5416.0
8785.0,263543.0,-10501.0,28735.0,259863.0,-6799.0
8672.0,264372.0,3553.0,28650.0,262286.0,-5.0
8784.0,263555.0,-9532.0,28741.0,260323.0,-969.0
8687.0,264378.0,2432.0,28644.0,261807.0,-5494.0
8784.0,263576.0,-8173.0,28734.0,260819.0,4775.0
8692.0,264373.0,1232.0,28656.0,261352.0,-10590.0
8768.0,263614.0,-6495.0,28732.0,261317.0,10115.0
8702.0,264316.0,-491.0,28656.0,260815.0,-15347.0
8765.0,263687.0,-4589.0,28717.0,261842.0,14823.0
8713.0,264203.0,-2802.0,28660.0,260273.0,-19490.0
8750.0,263783.0,-2613.0,28711.0,262346.0,18551.0
8727.0,264104.0,-4810.0,28667.0,259817.0,-22346.0
8738.0,263873.0,-657.0,28696.0,262755.0,20987.0
8736.0,263994.0,-6510.0,28680.0,259450.0,-23827.0
8718.0,263977.0,1112.0,28687.0,263048.0,21993.0
8749.0,263890.0,-8375.0,28693.0,259197.0,-24111.0
8705.0,264090.0,2600.0,28674.0,263260.0,21643.0
8757.0,263785.0,-9713.0,28710.0,259076.0,-22737.0
8691.0,264176.0,3704.0,28673.0,263326.0,19877.0
8776.0,263708.0,-10616.0,28721.0,259081.0,-19961.0
8691.0,264267.0,4401.0,28660.0,263257.0,16865.0
8782.0,263643.0,-11036.0,28730.0,259227.0,-15988.0
8683.0,264362.0,4990.0,28663.0,263121.0,13023.0
8785.0,263581.0,-11027.0,28738.0,259476.0,-11128.0
8682.0,264364.0,4360.0,28650.0,262759.0,7878.0
8792.0,263557.0,-10556.0,28739.0,259843.0,-5594.0
8684.0,264372.0,3660.0,28645.0,262338.0,2497.0
8787.0,263542.0,-9636.0,28741.0,260267.0,142.0
8680.0,264353.0,2558.0,28645.0,261848.0,-3103.0
8780.0,263553.0,-8309.0,28734.0,260763.0,5856.0
8686.0,264316.0,1112.0,28647.0,261353.0,-8493.0
8770.0,263608.0,-6568.0,28736.0,261310.0,11325.0
8688.0,264251.0,-633.0,28655.0,260814.0,-13332.0
8758.0,263669.0,-4789.0,28727.0,261818.0,16049.0
8705.0,264192.0,-2608.0,28665.0,260349.0,-17373.0
8746.0,263758.0,-2805.0,28718.0,262314.0,19892.0
8719.0,264106.0,-4604.0,28674.0,259900.0,-20331.0
8736.0,263887.0,-633.0,28707.0,262761.0,22627.0
8734.0,264007.0,-6503.0,28684.0,259522.0,-22066.0
8722.0,263972.0,943.0,28695.0,263062.0,23672.0
8748.0,263898.0,-8182.0,28703.0,259262.0,-22411.0
8711.0,264083.0,2712.0,28685.0,263280.0,23540.0
8763.0,263791.0,-9555.0,28708.0,259101.0,-21349.0
8699.0,264152.0,3606.0,28671.0,263321.0,21668.0
8773.0,263704.0,-10500.0,28722.0,259076.0,-18962.0
8686.0,264232.0,4297.0,28665.0,263262.0,18538.0
8778.0,263622.0,-11032.0,28730.0,259196.0,-15383.0
8679.0,264289.0,4545.0,28653.0,263064.0,14384.0
8786.0,263590.0,-10929.0,28738.0,259454.0,-10604.0
8673.0,264321.0,4371.0,28647.0,262740.0,9509.0
8782.0,263539.0,-10649.0,28742.0,259776.0,-5294.0
8675.0,264353.0,3733.0,28649.0,262380.0,4182.0
8790.0,263561.0,-9442.0,28746.0,260264.0,676.0
8681.0,264346.0,2681.0,28644.0,261906.0,-1428.0
8783.0,263543.0,-8534.0,28735.0,260693.0,6131.0
8687.0,264321.0,1267.0,28647.0,261416.0,-6865.0
8776.0,263587.0,-6931.0,28731.0,261199.0,11525.0
8699.0,264278.0,-415.0,28650.0,260891.0,-11857.0
8767.0,263651.0,-4917.0,28719.0,261727.0,16437.0
8709.0,264190.0,-2342.0,28657.0,260387.0,-16107.0
8752.0,263730.0,-3091.0,28713.0,262217.0,20240.0
8719.0,264091.0,-4331.0,28669.0,259924.0,-19339.0
8738.0,263815.0,-1136.0,28703.0,262644.0,22911.0
8733.0,263982.0,-6244.0,28678.0,259535.0,-21327.0
8726.0,263921.0,698.0,28691.0,262980.0,24216.0
8749.0,263887.0,-7946.0,28695.0,259261.0,-21908.0
8709.0,264022.0,2288.0,28685.0,263203.0,24104.0
8762.0,263817.0,-8992.0,28714.0,259141.0,-20784.0
8695.0,264118.0,3498.0,28671.0,263302.0,22628.0
8773.0,263691.0,-10356.0,28718.0,259077.0,-18596.0
8691.0,264199.0,4276.0,28661.0,263290.0,19875.0
8779.0,263615.0,-10922.0,28728.0,259194.0,-14942.0
8683.0,264262.0,4627.0,28655.0,263122.0,15952.0
8788.0,263560.0,-11016.0,28734.0,259407.0,-10336.0
8681.0,264316.0,4547.0,28652.0,262844.0,11185.0
8790.0,263525.0,-10631.0,28741.0,259762.0,-4981.0
8685.0,264365.0,4134.0,28645.0,262483.0,5907.0
8789.0,263500.0,-9772.0,28735.0,260113.0,595.0
8685.0,264332.0,3050.0,28646.0,261953.0,31.0
8786.0,263509.0,-8571.0,28737.0,260584.0,6041.0
8688.0,264302.0,1709.0,28644.0,261412.0,-5925.0
8779.0,263547.0,-6994.0,28731.0,261014.0,10700.0
8697.0,264237.0,9.0,28653.0,260759.0,-12254.0
8766.0,263588.0,-5168.0,28728.0,261416.0,13989.0
8706.0,264165.0,-1870.0,28658.0,260169.0,-18366.0
8753.0,263681.0,-3184.0,28715.0,261861.0,16194.0
8720.0,264079.0,-3597.0,28668.0,259670.0,-23295.0
8741.0,263767.0,-1228.0,28706.0,262284.0,17500.0
8730.0,263968.0,-5824.0,28684.0,259293.0,-26846.0
8726.0,263881.0,630.0,28694.0,262690.0,17996.0
8749.0,263883.0,-7559.0,28687.0,259047.0,-28422.0
8717.0,263996.0,2253.0,28678.0,262972.0,17454.0
8760.0,263761.0,-9056.0,28704.0,258891.0,-28128.0
8700.0,264069.0,3478.0,28674.0,263111.0,15783.0
8768.0,263675.0,-10151.0,28718.0,258891.0,-26207.0
8696.0,264202.0,4613.0,28667.0,263178.0,13135.0
8781.0,263603.0,-10797.0,28723.0,258985.0,-22902.0
8688.0,264238.0,4655.0,28654.0,262969.0,8993.0
8790.0,263536.0,-11024.0,28733.0,259204.0,-18506.0
8682.0,264282.0,4537.0,28654.0,262724.0,4253.0
8788.0,263500.0,-10747.0,28738.0,259572.0,-13231.0
8680.0,264319.0,4001.0,28648.0,262380.0,-988.0
8791.0,263487.0,-10019.0,28742.0,259984.0,-7533.0
8683.0,264304.0,3129.0,28643.0,261904.0,-6511.0
8786.0,263487.0,-8918.0,28735.0,260432.0,-1828.0
8686.0,264289.0,1651.0,28644.0,261424.0,-12072.0
8779.0,263539.0,-7391.0,28734.0,260986.0,3697.0
8697.0,264251.0,6.0,28653.0,260921.0,-17206.0
8775.0,263621.0,-5420.0,28732.0,261523.0,8817.0
8708.0,264170.0,-1846.0,28661.0,260390.0,-21604.0
8760.0,263672.0,-3621.0,28722.0,262018.0,12997.0
8719.0,264093.0,-3832.0,28672.0,259966.0,-24811.0
8743.0,263795.0,-1317.0,28717.0,262546.0,16596.0
8728.0,263986.0,-5772.0,28683.0,259565.0,-26682.0
8728.0,263860.0,240.0,28698.0,262860.0,18488.0
8745.0,263882.0,-7565.0,28693.0,259280.0,-27155.0
8713.0,263977.0,2139.0,28689.0,263151.0,19368.0
8756.0,263775.0,-9081.0,28705.0,259077.0,-26318.0
8702.0,264066.0,3141.0,28673.0,263245.0,18174.0
8771.0,263676.0,-10232.0,28717.0,259002.0,-24293.0
8694.0,264145.0,3979.0,28667.0,263215.0,15662.0
8784.0,263631.0,-10801.0,28728.0,259089.0,-20978.0
8683.0,264218.0,4458.0,28656.0,263053.0,11864.0
8785.0,263546.0,-11162.0,28734.0,259240.0,-16826.0
8681.0,264266.0,4410.0,28651.0,262808.0,7201.0
8788.0,263496.0,-10924.0,28740.0,259557.0,-11707.0
8676.0,264297.0,3970.0,28649.0,262470.0,1995.0
8784.0,263480.0,-10260.0,28742.0,259966.0,-6030.0
8676.0,264304.0,3063.0,28647.0,262033.0,-3507.0
8783.0,263478.0,-9159.0,28739.0,260442.0,-194.0
8682.0,264280.0,1780.0,28647.0,261558.0,-8885.0
8777.0,263526.0,-7494.0,28735.0,260972.0,5650.0
8695.0,264250.0,198.0,28649.0,261056.0,-13866.0
8774.0,263573.0,-5904.0,28725.0,261494.0,10865.0
8710.0,264175.0,-1676.0,28656.0,260543.0,-18159.0
8763.0,263653.0,-3982.0,28719.0,262009.0,15408.0
8721.0,264098.0,-3640.0,28670.0,260083.0,-21498.0
8747.0,263751.0,-1984.0,28709.0,262482.0,18860.0
8736.0,264005.0,-5593.0,28678.0,259671.0,-23711.0
8736.0,263859.0,-73.0,28702.0,262879.0,20989.0
8746.0,263917.0,-7119.0,28705.0,259418.0,-24364.0
8715.0,263942.0,1594.0,28690.0,263132.0,21653.0
8755.0,263786.0,-8940.0,28705.0,259135.0,-24115.0
8705.0,264054.0,2963.0,28678.0,263269.0,20670.0
8772.0,263702.0,-10098.0,28718.0,259039.0,-22317.0
8695.0,264150.0,3910.0,28668.0,263272.0,18334.0
8778.0,263620.0,-10859.0,28727.0,259099.0,-19176.0
8689.0,264232.0,4447.0,28661.0,263168.0,14842.0
8787.0,263550.0,-10980.0,28735.0,259261.0,-14826.0
8684.0,264265.0,4504.0,28654.0,262916.0,10420.0
8793.0,263502.0,-10895.0,28737.0,259561.0,-9701.0
8683.0,264301.0,4142.0,28650.0,262586.0,5390.0
8795.0,263487.0,-10251.0,28746.0,259965.0,-4029.0
8682.0,264309.0,3311.0,28655.0,262160.0,-12.0
8789.0,263486.0,-9191.0,28745.0,260421.0,1854.0
8689.0,264293.0,2110.0,28650.0,261656.0,-5421.0
8785.0,263516.0,-7753.0,28739.0,260908.0,7530.0
8697.0,264283.0,882.0,28658.0,261182.0,-10376.0
8773.0,263572.0,-5965.0,28733.0,261442.0,12751.0
8704.0,264193.0,-1179.0,28661.0,260634.0,-15160.0
8764.0,263649.0,-3940.0,28727.0,261970.0,17218.0
8720.0,264111.0,-2902.0,28671.0,260142.0,-18791.0
8749.0,263733.0,-1857.0,28716.0,262432.0,20604.0
8729.0,264008.0,-4898.0,28683.0,259721.0,-21452.0
8736.0,263839.0,137.0,28704.0,262830.0,22673.0
8744.0,263905.0,-6697.0,28693.0,259391.0,-22738.0
8724.0,263964.0,2006.0,28696.0,263150.0,23454.0
8757.0,263796.0,-8286.0,28703.0,259137.0,-22532.0
8713.0,264044.0,3268.0,28679.0,263268.0,22651.0
8774.0,263707.0,-9538.0,28717.0,259049.0,-20870.0
8701.0,264136.0,4269.0,28670.0,263283.0,20511.0
8781.0,263622.0,-10338.0,28727.0,259073.0,-17902.0
8694.0,264203.0,4825.0,28661.0,263177.0,17079.0
8792.0,263552.0,-10716.0,28731.0,259240.0,-13857.0
8689.0,264251.0,4913.0,28654.0,262950.0,12652.0
8791.0,263501.0,-10610.0,28742.0,259521.0,-8888.0
8683.0,264288.0,4733.0,28651.0,262620.0,7673.0
8795.0,263469.0,-10076.0,28741.0,259888.0,-3371.0
8688.0,264296.0,3744.0,28651.0,262193.0,2103.0
8797.0,263480.0,-8985.0,28746.0,260372.0,2489.0
8690.0,264280.0,2630.0,28649.0,261719.0,-3364.0
8784.0,263505.0,-7628.0,28741.0,260872.0,8201.0
8696.0,264266.0,918.0,28655.0,261197.0,-8713.0
8776.0,263557.0,-6112.0,28738.0,261345.0,12867.0
8703.0,264184.0,-899.0,28665.0,260728.0,-13513.0
8767.0,263654.0,-3847.0,28736.0,261985.0,18303.0
8715.0,264102.0,-2843.0,28670.0,260195.0,-17214.0
8750.0,263711.0,-2186.0,28720.0,262365.0,21383.0
8726.0,264012.0,-4817.0,28684.0,259776.0,-19975.0
8734.0,263810.0,-266.0,28708.0,262780.0,23800.0
8739.0,263907.0,-6669.0,28696.0,259427.0,-21353.0
8722.0,263916.0,1519.0,28695.0,263081.0,24712.0
8757.0,263804.0,-8226.0,28706.0,259200.0,-21235.0
8708.0,263996.0,3073.0,28683.0,263240.0,24200.0
8765.0,263696.0,-9532.0,28717.0,259067.0,-19879.0
8697.0,264111.0,4038.0,28672.0,263303.0,22139.0
8777.0,263623.0,-10364.0,28729.0,259091.0,-17037.0
8687.0,264178.0,4643.0,28667.0,263225.0,18857.0
8782.0,263540.0,-10776.0,28738.0,259227.0,-13149.0
8684.0,264230.0,4805.0,28659.0,262988.0,14487.0
8792.0,263494.0,-10727.0,28741.0,259488.0,-8352.0
8684.0,264267.0,4500.0,28653.0,262677.0,9405.0
8793.0,263486.0,-9875.0,28751.0,259896.0,-2712.0
8682.0,264279.0,3772.0,28653.0,262252.0,3888.0
8790.0,263460.0,-9279.0,28745.0,260304.0,2788.0
8688.0,264285.0,2653.0,28652.0,261797.0,-1611.0
8787.0,263491.0,-7898.0,28745.0,260801.0,8526.0
8694.0,264252.0,1187.0,28657.0,261280.0,-6934.0
8776.0,263539.0,-6243.0,28740.0,261317.0,13816.0
8702.0,264200.0,-587.0,28663.0,260766.0,-11795.0
8767.0,263616.0,-4326.0,28729.0,261835.0,18442.0
8718.0,264147.0,-2326.0,28673.0,260320.0,-15601.0
8753.0,263694.0,-2294.0,28719.0,262301.0,22214.0
8727.0,264025.0,-4464.0,28682.0,259833.0,-18463.0
8742.0,263803.0,-372.0,28710.0,262744.0,24802.0
8745.0,263924.0,-6324.0,28691.0,259453.0,-20047.0
8728.0,263900.0,1419.0,28693.0,263017.0,25690.0
8757.0,263819.0,-7966.0,28702.0,259166.0,-20472.0
8718.0,264007.0,2914.0,28684.0,263176.0,24932.0
8775.0,263721.0,-9277.0,28713.0,258952.0,-19937.0
8706.0,264094.0,4018.0,28674.0,263130.0,21951.0
8781.0,263623.0,-10004.0,28723.0,258831.0,-18725.0
8696.0,264161.0,4670.0,28663.0,262914.0,16955.0
8789.0,263537.0,-10683.0,28730.0,258861.0,-16991.0
8688.0,264207.0,4865.0,28656.0,262674.0,10897.0
8792.0,263473.0,-10719.0,28741.0,259100.0,-13972.0
8683.0,264245.0,4610.0,28655.0,262385.0,4399.0
8791.0,263445.0,-10285.0,28748.0,259490.0,-9889.0
8687.0,264293.0,4086.0,28657.0,262058.0,-2017.0
8793.0,263436.0,-9413.0,28745.0,259956.0,-5036.0
8690.0,264257.0,2774.0,28651.0,261610.0,-8240.0
8789.0,263463.0,-8147.0,28741.0,260522.0,365.0
8697.0,264247.0,1588.0,28655.0,261188.0,-13597.0
8781.0,263497.0,-6537.0,28737.0,261063.0,5632.0
8706.0,264167.0,-495.0,28657.0,260652.0,-18775.0
8774.0,263572.0,-4729.0,28725.0,261618.0,10323.0
8720.0,264105.0,-2467.0,28662.0,260168.0,-22933.0
8757.0,263672.0,-2729.0,28716.0,262124.0,14120.0
8722.0,263998.0,-4381.0,28674.0,259723.0,-25908.0
8739.0,263750.0,-831.0,28706.0,262558.0,16737.0
8738.0,263895.0,-6368.0,28688.0,259375.0,-27688.0
8728.0,263864.0,951.0,28695.0,262885.0,17984.0
8756.0,263805.0,-8063.0,28698.0,259106.0,-28090.0
8720.0,263995.0,2701.0,28687.0,263140.0,17871.0
8772.0,263704.0,-9463.0,28709.0,258946.0,-27062.0
8709.0,264070.0,3585.0,28673.0,263178.0,16051.0
8780.0,263620.0,-10465.0,28725.0,258954.0,-24540.0
8695.0,264172.0,4537.0,28672.0,263187.0,13397.0
8788.0,263544.0,-11036.0,28738.0,259098.0,-20623.0
8691.0,264214.0,4499.0,28665.0,262998.0,9464.0
8796.0,263507.0,-11096.0,28744.0,259345.0,-15638.0
8689.0,264252.0,4318.0,28657.0,262704.0,4945.0
8797.0,263451.0,-10701.0,28745.0,259706.0,-9882.0
8685.0,264272.0,3684.0,28651.0,262313.0,-41.0
8793.0,263452.0,-9867.0,28746.0,260119.0,-3914.0
8687.0,264266.0,2626.0,28652.0,261832.0,-5491.0
8795.0,263488.0,-8519.0,28744.0,260604.0,1857.0
8692.0,264224.0,1221.0,28659.0,261299.0,-11023.0
8774.0,263475.0,-7084.0,28746.0,261092.0,7146.0
8688.0,264150.0,-512.0,28671.0,260805.0,-15994.0
8750.0,263510.0,-5269.0,28749.0,261611.0,11941.0
8685.0,264037.0,-2426.0,28691.0,260286.0,-20277.0
8724.0,263563.0,-3319.0,28755.0,262095.0,15820.0
8685.0,263931.0,-4395.0,28715.0,259819.0,-23556.0
8701.0,263645.0,-1355.0,28751.0,262505.0,18460.0
8694.0,263820.0,-6302.0,28735.0,259423.0,-25691.0
8682.0,263732.0,597.0,28747.0,262855.0,19796.0
8705.0,263709.0,-8049.0,28751.0,259158.0,-26318.0
8670.0,263830.0,2001.0,28739.0,263111.0,19647.0
8718.0,263599.0,-9469.0,28768.0,259014.0,-25412.0
8656.0,263928.0,3216.0,28735.0,263236.0,18267.0
8729.0,263512.0,-10487.0,28779.0,259000.0,-22998.0
8645.0,264010.0,4007.0,28725.0,263209.0,15583.0
