ch1_LF5-FpZ,ch2_OTE_L-FpZ,ch3_BE_L-FpZ,ch4_RF6-FpZ,ch5_OTE_R-FpZ,ch6_BE_R-FpZ
-7817.0,296205.0,33078.0,2971.0,301185.0,8739.0
-7822.0,296140.0,31252.0,2973.0,301201.0,7948.0
-7817.0,296184.0,32380.0,2969.0,301195.0,8823.0
-7819.0,296141.0,31838.0,2972.0,301183.0,7756.0
-7818.0,296178.0,31685.0,2973.0,301195.0,8838.0
-7821.0,296144.0,32431.0,2975.0,301176.0,7623.0
-7823.0,296171.0,30987.0,2972.0,301214.0,8847.0
-7822.0,296160.0,32916.0,2974.0,301177.0,7524.0
-7820.0,296160.0,30266.0,2971.0,301218.0,8845.0
-7820.0,296171.0,33276.0,2969.0,301161.0,7511.0
-7821.0,296153.0,29620.0,2972.0,301218.0,8793.0
-7821.0,296172.0,33549.0,2973.0,301160.0,7500.0
-7822.0,296136.0,29108.0,2974.0,301210.0,8710.0
-7822.0,296172.0,33721.0,2970.0,301156.0,7528.0
-7824.0,296132.0,28814.0,2971.0,301214.0,8582.0
-7823.0,296182.0,33817.0,2970.0,301162.0,7630.0
-7826.0,296133.0,28624.0,2972.0,301215.0,8446.0
-7826.0,296192.0,33637.0,2969.0,301156.0,7740.0
-7825.0,296127.0,28476.0,2972.0,301213.0,8297.0
-7817.0,296202.0,33299.0,2968.0,301163.0,7898.0
-7821.0,296131.0,28533.0,2969.0,301213.0,8143.0
-7819.0,296202.0,32874.0,2967.0,301164.0,8049.0
-7824.0,296128.0,28733.0,2974.0,301206.0,7963.0
-7819.0,296203.0,32292.0,2973.0,301176.0,8199.0
-7825.0,296127.0,28995.0,2973.0,301197.0,7791.0
-7819.0,296193.0,31554.0,2970.0,301179.0,8339.0
-7822.0,296130.0,29394.0,2972.0,301190.0,7598.0
-7816.0,296200.0,30824.0,2973.0,301188.0,8413.0
-7822.0,296149.0,29858.0,2970.0,301183.0,7435.0
-7820.0,296193.0,29969.0,2967.0,301196.0,8485.0
-7823.0,296157.0,30253.0,2972.0,301181.0,7324.0
-7819.0,296187.0,29073.0,2968.0,301208.0,8534.0
-7820.0,296163.0,30657.0,2967.0,301175.0,7242.0
-7821.0,296184.0,28337.0,2970.0,301208.0,8529.0
-7821.0,296171.0,31034.0,2970.0,301159.0,7190.0
-7821.0,296158.0,27597.0,2971.0,301205.0,8503.0
-7820.0,296173.0,31263.0,2968.0,301147.0,7214.0
-7822.0,296152.0,27033.0,2969.0,301206.0,8449.0
-7825.0,296175.0,31498.0,2970.0,301149.0,7246.0
-7824.0,296137.0,26709.0,2972.0,301209.0,8344.0
-7821.0,296185.0,31601.0,2968.0,301148.0,7343.0
-7822.0,296136.0,26444.0,2969.0,301207.0,8220.0
-7818.0,296202.0,31535.0,2971.0,301154.0,7469.0
-7830.0,296136.0,26409.0,2979.0,301215.0,8082.0
-7828.0,296207.0,31369.0,2975.0,301164.0,7597.0
-7828.0,296129.0,26495.0,2973.0,301210.0,7897.0
-7822.0,296196.0,31038.0,2970.0,301155.0,7737.0
-7826.0,296124.0,26682.0,2973.0,301199.0,7715.0
-7823.0,296196.0,30529.0,2974.0,301164.0,7902.0
-7827.0,296128.0,27009.0,2972.0,301185.0,7538.0
-7821.0,296197.0,29965.0,2972.0,301170.0,8030.0
-7827.0,296118.0,27493.0,2977.0,301183.0,7362.0
-7826.0,296181.0,29281.0,2972.0,301180.0,8136.0
-7827.0,296126.0,27957.0,2970.0,301175.0,7196.0
-7826.0,296182.0,28449.0,2968.0,301182.0,8201.0
-7827.0,296132.0,28407.0,2974.0,301162.0,7062.0
-7824.0,296165.0,27677.0,2969.0,301188.0,8239.0
-7826.0,296150.0,28924.0,2964.0,301159.0,6957.0
-7819.0,296176.0,26902.0,2966.0,301184.0,8241.0
-7820.0,296166.0,29302.0,2968.0,301146.0,6900.0
-7821.0,296156.0,26172.0,2972.0,301194.0,8197.0
-7824.0,296158.0,29629.0,2967.0,301144.0,6859.0
-7827.0,296149.0,25613.0,2969.0,301202.0,8090.0
-7825.0,296176.0,29834.0,2973.0,301146.0,6866.0
-7824.0,296134.0,25046.0,2972.0,301199.0,8008.0
-7825.0,296182.0,29693.0,2970.0,301144.0,6933.0
-7831.0,296128.0,24583.0,2971.0,301201.0,7859.0
-7828.0,296181.0,29779.0,2970.0,301135.0,7002.0
-7828.0,296115.0,24801.0,2975.0,301191.0,7687.0
-7821.0,296181.0,29857.0,2969.0,301127.0,7085.0
-7823.0,296114.0,24770.0,2967.0,301186.0,7512.0
-7821.0,296202.0,29166.0,2962.0,301154.0,7288.0
-7831.0,296125.0,24291.0,2971.0,301198.0,7379.0
-7828.0,296181.0,27989.0,2974.0,301153.0,7393.0
-7829.0,296105.0,23988.0,2970.0,301184.0,7110.0
-7824.0,296191.0,27095.0,2963.0,301164.0,7495.0
-7828.0,296129.0,24284.0,2965.0,301189.0,6893.0
-7828.0,296194.0,26525.0,2973.0,301175.0,7486.0
-7834.0,296118.0,25560.0,2976.0,301178.0,6582.0
-7825.0,296170.0,27456.0,2969.0,301177.0,7462.0
-7828.0,296127.0,28262.0,2965.0,301158.0,6405.0
-7824.0,296163.0,28862.0,2971.0,301171.0,7544.0
-7833.0,296130.0,30677.0,2975.0,301140.0,6377.0
-7832.0,296135.0,29700.0,2973.0,301167.0,7692.0
-7833.0,296120.0,32341.0,2966.0,301130.0,6449.0
-7829.0,296127.0,29816.0,2967.0,301180.0,7829.0
-7830.0,296134.0,33207.0,2972.0,301130.0,6570.0
-7830.0,296111.0,29521.0,2972.0,301171.0,7933.0
-7829.0,296131.0,33677.0,2968.0,301113.0,6693.0
-7826.0,296103.0,29254.0,2962.0,301174.0,7924.0
-7826.0,296138.0,34090.0,2961.0,301121.0,6821.0
-7828.0,296091.0,29288.0,2971.0,301186.0,7865.0
-7826.0,296136.0,34439.0,2970.0,301125.0,6932.0
-7829.0,296073.0,29368.0,2971.0,301183.0,7726.0
-7827.0,296143.0,34448.0,2966.0,301128.0,7104.0
-7829.0,296086.0,29381.0,2969.0,301190.0,7618.0
-7826.0,296158.0,34122.0,2971.0,301139.0,7252.0
-7829.0,296074.0,29385.0,2970.0,301175.0,7412.0
-7826.0,296144.0,33584.0,2966.0,301122.0,7386.0
-7833.0,296073.0,29628.0,2966.0,301161.0,7252.0
-7829.0,296152.0,33094.0,2963.0,301134.0,7533.0
-7834.0,296081.0,30118.0,2968.0,301162.0,7074.0
-7829.0,296145.0,32569.0,2966.0,301130.0,7658.0
-7835.0,296075.0,30707.0,2964.0,301140.0,6882.0
-7835.0,296126.0,32093.0,2964.0,301141.0,7759.0
-7840.0,296080.0,31423.0,2967.0,301144.0,6771.0
-7833.0,296127.0,31159.0,2970.0,301159.0,7875.0
-7833.0,296095.0,31511.0,2967.0,301138.0,6670.0
-7832.0,296122.0,29833.0,2965.0,301167.0,7882.0
-7830.0,296108.0,31200.0,2965.0,301128.0,6587.0
-7829.0,296122.0,28254.0,2967.0,301166.0,7872.0
-7832.0,296113.0,31209.0,2969.0,301117.0,6490.0
-7833.0,296098.0,27936.0,2966.0,301166.0,7741.0
-7832.0,296119.0,32163.0,2966.0,301113.0,6429.0
-7829.0,296099.0,28072.0,2965.0,301173.0,7609.0
-7830.0,296134.0,32920.0,2965.0,301121.0,6459.0
-7836.0,296083.0,28166.0,2968.0,301181.0,7480.0
-7836.0,296136.0,33198.0,2968.0,301116.0,6553.0
-7836.0,296082.0,28031.0,2966.0,301178.0,7394.0
-7831.0,296148.0,33055.0,2966.0,301119.0,6714.0
-7836.0,296079.0,27787.0,2966.0,301177.0,7275.0
-7833.0,296144.0,32597.0,2964.0,301120.0,6881.0
-7834.0,296070.0,27728.0,2967.0,301166.0,7099.0
-7830.0,296144.0,32150.0,2963.0,301118.0,7003.0
-7838.0,296072.0,27937.0,2962.0,301147.0,6886.0
-7834.0,296144.0,31663.0,2960.0,301113.0,7127.0
-7837.0,296061.0,28363.0,2963.0,301147.0,6715.0
-7835.0,296126.0,31061.0,2968.0,301135.0,7253.0
-7839.0,296066.0,28771.0,2965.0,301150.0,6553.0
-7831.0,296138.0,30227.0,2960.0,301148.0,7353.0
-7833.0,296091.0,29176.0,2965.0,301140.0,6381.0
-7831.0,296135.0,29427.0,2968.0,301140.0,7420.0
-7834.0,296094.0,29645.0,2967.0,301132.0,6272.0
-7836.0,296113.0,28586.0,2967.0,301154.0,7468.0
-7835.0,296097.0,30053.0,2966.0,301130.0,6169.0
-7830.0,296116.0,27786.0,2967.0,301161.0,7453.0
-7832.0,296102.0,30425.0,2964.0,301107.0,6097.0
-7834.0,296099.0,27079.0,2961.0,301147.0,7399.0
-7836.0,296115.0,30654.0,2963.0,301098.0,6088.0
-7837.0,296093.0,26399.0,2962.0,301164.0,7352.0
-7834.0,296122.0,30723.0,2964.0,301100.0,6156.0
-7837.0,296084.0,25869.0,2965.0,301163.0,7272.0
-7835.0,296138.0,30724.0,2963.0,301103.0,6242.0
-7839.0,296085.0,25623.0,2969.0,301171.0,7150.0
-7834.0,296142.0,30725.0,2967.0,301115.0,6364.0
-7837.0,296069.0,25516.0,2972.0,301169.0,6999.0
-7835.0,296138.0,30422.0,2972.0,301120.0,6515.0
-7840.0,296073.0,25451.0,2973.0,301172.0,6848.0
-7836.0,296155.0,30001.0,2969.0,301125.0,6665.0
-7838.0,296085.0,25587.0,2970.0,301154.0,6661.0
-7834.0,296162.0,29445.0,2971.0,301115.0,6801.0
-7837.0,296074.0,25776.0,2971.0,301143.0,6457.0
-7834.0,296140.0,28688.0,2963.0,301122.0,6904.0
-7841.0,296069.0,26104.0,2965.0,301134.0,6286.0
-7833.0,296134.0,27913.0,2966.0,301129.0,7004.0
-7837.0,296075.0,26507.0,2965.0,301117.0,6118.0
-7834.0,296129.0,27070.0,2963.0,301127.0,7095.0
-7837.0,296085.0,26981.0,2961.0,301112.0,5990.0
-7838.0,296114.0,26305.0,2960.0,301136.0,7163.0
-7841.0,296090.0,27543.0,2964.0,301105.0,5923.0
-7840.0,296101.0,25626.0,2966.0,301127.0,7191.0
-7838.0,296093.0,28077.0,2966.0,301092.0,5893.0
-7838.0,296101.0,25050.0,2967.0,301143.0,7209.0
-7840.0,296102.0,28493.0,2968.0,301092.0,5909.0
-7846.0,296082.0,24495.0,2972.0,301147.0,7191.0
-7843.0,296120.0,28738.0,2974.0,301092.0,5951.0
-7842.0,296074.0,24018.0,2970.0,301149.0,7114.0
-7840.0,296114.0,28527.0,2970.0,301081.0,6063.0
-7837.0,296049.0,23145.0,2974.0,301118.0,7090.0
-7843.0,296051.0,28299.0,2962.0,301022.0,6108.0
-7852.0,295934.0,23414.0,2961.0,301038.0,6690.0
-7858.0,295947.0,28778.0,2960.0,300948.0,5958.0
-7860.0,295855.0,23554.0,2958.0,300968.0,6359.0
-7853.0,295929.0,27734.0,2950.0,300903.0,6170.0
-7860.0,295840.0,23187.0,2952.0,300941.0,6229.0
-7857.0,295898.0,27555.0,2945.0,300898.0,6225.0
-7861.0,295821.0,23595.0,2949.0,300921.0,5987.0
-7858.0,295893.0,26666.0,2948.0,300890.0,6377.0
-7858.0,295829.0,23558.0,2945.0,300906.0,5933.0
-7857.0,295889.0,25725.0,2941.0,300889.0,6666.0
-7863.0,295825.0,24299.0,2945.0,300888.0,5758.0
-7860.0,295908.0,25026.0,2946.0,300901.0,6696.0
-7859.0,295865.0,24228.0,2946.0,300882.0,5749.0
-7856.0,295905.0,24004.0,2946.0,300905.0,6886.0
-7857.0,295872.0,25205.0,2944.0,300875.0,5637.0
-7851.0,295898.0,23816.0,2945.0,300911.0,6887.0
-7856.0,295896.0,26269.0,2946.0,300885.0,5584.0
-7840.0,295912.0,23783.0,2943.0,300939.0,6885.0
-7838.0,295927.0,27235.0,2940.0,300899.0,5595.0
-7840.0,295927.0,23499.0,2939.0,300962.0,6905.0
-7836.0,295965.0,27457.0,2938.0,300914.0,5686.0
-7841.0,295941.0,22758.0,2942.0,300976.0,6914.0
-7842.0,296004.0,27241.0,2940.0,300923.0,5875.0
-7854.0,295961.0,22095.0,2944.0,300994.0,6914.0
-7847.0,296021.0,27540.0,2940.0,300935.0,6019.0
-7858.0,295953.0,23316.0,2944.0,301000.0,6807.0
-7855.0,296025.0,29696.0,2943.0,300952.0,6251.0
-7859.0,295961.0,25812.0,2947.0,301012.0,6839.0
-7854.0,296040.0,31774.0,2947.0,300972.0,6625.0
-7859.0,295969.0,27915.0,2950.0,301029.0,6906.0
-7858.0,296050.0,32827.0,2950.0,300992.0,7035.0
-7856.0,295981.0,29110.0,2952.0,301044.0,6992.0
-7848.0,296057.0,32794.0,2952.0,301013.0,7415.0
-7852.0,295998.0,29732.0,2954.0,301040.0,7033.0
-7848.0,296078.0,32259.0,2953.0,301027.0,7712.0
-7853.0,296012.0,30312.0,2955.0,301026.0,6975.0
-7846.0,296063.0,31742.0,2953.0,301029.0,7884.0
-7848.0,296016.0,31213.0,2956.0,301033.0,6885.0
-7846.0,296053.0,31461.0,2956.0,301058.0,7986.0
-7850.0,296019.0,32234.0,2960.0,301053.0,6815.0
-7846.0,296048.0,31033.0,2957.0,301077.0,8074.0
-7851.0,296023.0,32840.0,2960.0,301050.0,6827.0
-7849.0,296041.0,30289.0,2963.0,301100.0,8160.0
-7851.0,296053.0,33136.0,2962.0,301062.0,6890.0
-7851.0,296046.0,29524.0,2961.0,301116.0,8203.0
-7849.0,296066.0,33416.0,2959.0,301053.0,6934.0
-7844.0,296038.0,29119.0,2957.0,301103.0,8134.0
-7842.0,296071.0,33790.0,2960.0,301046.0,6983.0
-7846.0,296029.0,28985.0,2961.0,301105.0,8018.0
-7844.0,296072.0,34099.0,2961.0,301039.0,7088.0
-7847.0,296010.0,28960.0,2962.0,301099.0,7885.0
-7846.0,296061.0,34237.0,2961.0,301047.0,7177.0
-7846.0,295995.0,29186.0,2966.0,301108.0,7701.0
-7843.0,296073.0,34094.0,2965.0,301057.0,7322.0
-7851.0,295998.0,28998.0,2968.0,301111.0,7559.0
-7850.0,296078.0,33275.0,2967.0,301075.0,7478.0
-7850.0,296007.0,28642.0,2963.0,301105.0,7377.0
-7845.0,296097.0,32059.0,2961.0,301077.0,7601.0
-7848.0,296016.0,28607.0,2963.0,301096.0,7153.0
-7846.0,296085.0,31676.0,2962.0,301076.0,7661.0
-7847.0,296020.0,29721.0,2961.0,301084.0,6934.0
-7844.0,296084.0,31682.0,2957.0,301074.0,7734.0
-7848.0,296022.0,30837.0,2959.0,301072.0,6787.0
-7849.0,296063.0,31325.0,2964.0,301083.0,7817.0
-7852.0,296019.0,31476.0,2967.0,301075.0,6675.0
-7847.0,296055.0,30415.0,2965.0,301095.0,7883.0
-7848.0,296038.0,31813.0,2962.0,301067.0,6658.0
-7845.0,296053.0,29577.0,2963.0,301100.0,7934.0
-7847.0,296046.0,32201.0,2965.0,301053.0,6638.0
-7847.0,296039.0,28935.0,2967.0,301107.0,7945.0
-7848.0,296057.0,32616.0,2967.0,301065.0,6678.0
-7849.0,296034.0,28491.0,2968.0,301118.0,7891.0
-7850.0,296058.0,32888.0,2967.0,301048.0,6700.0
-7850.0,296011.0,28084.0,2968.0,301097.0,7776.0
-7846.0,296062.0,32993.0,2966.0,301046.0,6789.0
-7849.0,296012.0,27836.0,2970.0,301108.0,7669.0
-7849.0,296065.0,32945.0,2969.0,301051.0,6891.0
-7852.0,295997.0,27684.0,2970.0,301104.0,7513.0
-7845.0,296074.0,32680.0,2969.0,301049.0,7016.0
-7846.0,296013.0,27646.0,2970.0,301111.0,7317.0
-7843.0,296094.0,32289.0,2969.0,301074.0,7138.0
-7850.0,296016.0,27793.0,2968.0,301111.0,7106.0
-7845.0,296084.0,31824.0,2964.0,301071.0,7251.0
-7847.0,296012.0,28143.0,2967.0,301100.0,6892.0
-7841.0,296084.0,31237.0,2964.0,301065.0,7333.0
-7847.0,296012.0,28506.0,2964.0,301076.0,6703.0
-7845.0,296079.0,30385.0,2962.0,301074.0,7439.0
-7848.0,296012.0,28805.0,2964.0,301067.0,6543.0
-7848.0,296061.0,29471.0,2964.0,301081.0,7515.0
-7852.0,296027.0,29234.0,2964.0,301072.0,6438.0
-7850.0,296067.0,28651.0,2966.0,301085.0,7608.0
-7854.0,296039.0,29729.0,2967.0,301062.0,6378.0
-7846.0,296069.0,27848.0,2964.0,301098.0,7646.0
-7847.0,296056.0,30107.0,2964.0,301056.0,6365.0
-7851.0,296058.0,27094.0,2966.0,301108.0,7686.0
-7852.0,296066.0,30451.0,2968.0,301059.0,6399.0
-7850.0,296049.0,26536.0,2967.0,301113.0,7665.0
-7847.0,296070.0,30740.0,2966.0,301049.0,6471.0
-7850.0,296036.0,26054.0,2970.0,301102.0,7633.0
-7847.0,296070.0,30785.0,2968.0,301045.0,6567.0
-7845.0,296031.0,25688.0,2967.0,301107.0,7526.0
-7843.0,296093.0,30755.0,2968.0,301049.0,6678.0
-7852.0,296027.0,25531.0,2969.0,301109.0,7412.0
-7851.0,296092.0,30587.0,2968.0,301051.0,6820.0
-7850.0,296021.0,25480.0,2966.0,301107.0,7238.0
-7844.0,296098.0,30208.0,2966.0,301057.0,6947.0
-7848.0,296026.0,25514.0,2969.0,301098.0,7061.0
-7848.0,296095.0,29744.0,2967.0,301056.0,7074.0
-7852.0,296022.0,25846.0,2968.0,301091.0,6847.0
-7849.0,296093.0,29239.0,2966.0,301058.0,7208.0
-7856.0,296012.0,26239.0,2970.0,301073.0,6662.0
-7851.0,296084.0,28577.0,2970.0,301064.0,7303.0
-7855.0,296022.0,26739.0,2968.0,301063.0,6488.0
-7850.0,296078.0,27829.0,2967.0,301065.0,7401.0
-7850.0,296026.0,27217.0,2968.0,301055.0,6341.0
-7848.0,296068.0,27036.0,2967.0,301063.0,7438.0
-7853.0,296038.0,27786.0,2968.0,301046.0,6219.0
-7850.0,296059.0,26334.0,2964.0,301075.0,7468.0
-7851.0,296052.0,28246.0,2966.0,301042.0,6178.0
-7849.0,296049.0,25559.0,2971.0,301085.0,7478.0
-7851.0,296054.0,28598.0,2972.0,301044.0,6180.0
-7851.0,296051.0,24938.0,2968.0,301090.0,7472.0
-7851.0,296074.0,28956.0,2969.0,301043.0,6244.0
-7851.0,296040.0,24535.0,2973.0,301100.0,7456.0
-7849.0,296074.0,29186.0,2971.0,301034.0,6356.0
-7854.0,296035.0,24218.0,2968.0,301091.0,7398.0
-7851.0,296083.0,29227.0,2968.0,301031.0,6495.0
-7855.0,296028.0,24036.0,2974.0,301099.0,7299.0
-7852.0,296095.0,29163.0,2976.0,301048.0,6641.0
-7856.0,296025.0,24024.0,2975.0,301090.0,7143.0
-7851.0,296088.0,28963.0,2971.0,301040.0,6769.0
-7853.0,296016.0,24161.0,2971.0,301090.0,6965.0
-7846.0,296094.0,28583.0,2972.0,301048.0,6906.0
-7855.0,296006.0,24377.0,2976.0,301092.0,6791.0
-7852.0,296075.0,28070.0,2970.0,301053.0,7047.0
-7853.0,296000.0,24746.0,2967.0,301059.0,6581.0
-7843.0,296083.0,27342.0,2962.0,301050.0,7173.0
-7843.0,296021.0,25040.0,2959.0,301061.0,6427.0
-7844.0,296072.0,26560.0,2962.0,301059.0,7278.0
-7851.0,296018.0,25725.0,2962.0,301051.0,6298.0
-7846.0,296067.0,25990.0,2959.0,301056.0,7318.0
-7845.0,296030.0,26236.0,2959.0,301043.0,6176.0
-7841.0,296058.0,25094.0,2964.0,301069.0,7394.0
-7846.0,296038.0,26609.0,2964.0,301032.0,6110.0
-7849.0,296046.0,24126.0,2962.0,301072.0,7434.0
-7849.0,296047.0,26657.0,2959.0,301036.0,6146.0
-7844.0,296045.0,23072.0,2965.0,301085.0,7422.0
-7844.0,296070.0,26656.0,2966.0,301036.0,6146.0
-7845.0,296038.0,22628.0,2965.0,301086.0,7337.0
-7850.0,296067.0,27884.0,2961.0,301022.0,6147.0
-7851.0,296024.0,24319.0,2965.0,301088.0,7259.0
-7845.0,296072.0,30623.0,2964.0,301028.0,6344.0
-7846.0,296014.0,26671.0,2964.0,301088.0,7322.0
-7846.0,296071.0,32758.0,2960.0,301019.0,6692.0
-7849.0,296010.0,28365.0,2960.0,301073.0,7450.0
-7847.0,296076.0,33891.0,2958.0,301016.0,7107.0
-7847.0,296002.0,29245.0,2963.0,301070.0,7561.0
-7840.0,296075.0,33936.0,2962.0,301024.0,7505.0
-7846.0,295999.0,29650.0,2965.0,301068.0,7590.0
-7848.0,296077.0,33702.0,2964.0,301041.0,7831.0
-7850.0,295997.0,30316.0,2963.0,301064.0,7534.0
-7840.0,296075.0,33569.0,2959.0,301041.0,8048.0
-7845.0,296002.0,31286.0,2960.0,301063.0,7422.0
-7845.0,296061.0,33378.0,2963.0,301054.0,8199.0
-7849.0,296010.0,32143.0,2966.0,301058.0,7326.0
-7843.0,296063.0,32796.0,2963.0,301052.0,8359.0
-7845.0,296013.0,32677.0,2961.0,301040.0,7279.0
-7842.0,296045.0,31971.0,2957.0,301062.0,8481.0
-7850.0,296020.0,33156.0,2959.0,301042.0,7287.0
-7850.0,296035.0,31257.0,2963.0,301075.0,8588.0
-7848.0,296021.0,33716.0,2963.0,301031.0,7301.0
-7848.0,296016.0,30794.0,2959.0,301064.0,8600.0
-7846.0,296025.0,34396.0,2957.0,301011.0,7330.0
-7848.0,296003.0,30570.0,2958.0,301060.0,8576.0
-7850.0,296023.0,34954.0,2961.0,301013.0,7369.0
-7851.0,295999.0,30454.0,2964.0,301079.0,8504.0
-7846.0,296052.0,35435.0,2961.0,301024.0,7456.0
-7845.0,296006.0,30301.0,2959.0,301081.0,8451.0
-7843.0,296059.0,35197.0,2957.0,301014.0,7647.0
-7846.0,295997.0,29870.0,2960.0,301076.0,8360.0
-7845.0,296068.0,34686.0,2958.0,301031.0,7826.0
-7849.0,296004.0,29255.0,2961.0,301076.0,8240.0
-7842.0,296078.0,33870.0,2957.0,301030.0,7990.0
-7842.0,295999.0,29576.0,2958.0,301075.0,8052.0
-7838.0,296080.0,34141.0,2959.0,301043.0,8118.0
-7844.0,296000.0,30600.0,2962.0,301071.0,7867.0
-7845.0,296066.0,34154.0,2959.0,301039.0,8244.0
-7850.0,295995.0,31464.0,2961.0,301053.0,7678.0
-7844.0,296063.0,33763.0,2958.0,301032.0,8356.0
-7848.0,296002.0,31943.0,2955.0,301031.0,7542.0
-7843.0,296068.0,32836.0,2952.0,301026.0,8488.0
-7848.0,296011.0,32279.0,2952.0,301014.0,7446.0
-7844.0,296057.0,31953.0,2951.0,301041.0,8590.0
-7848.0,296022.0,32693.0,2953.0,301029.0,7391.0
-7844.0,296057.0,31170.0,2958.0,301068.0,8641.0
-7846.0,296044.0,33276.0,2960.0,301040.0,7320.0
-7846.0,296037.0,30668.0,2958.0,301074.0,8596.0
-7849.0,296033.0,33800.0,2958.0,301018.0,7244.0
-7846.0,296028.0,30098.0,2956.0,301068.0,8507.0
-7849.0,296030.0,34064.0,2961.0,301007.0,7243.0
-7851.0,296003.0,29516.0,2964.0,301063.0,8423.0
-7853.0,296043.0,34108.0,2960.0,300997.0,7285.0
-7856.0,295997.0,29122.0,2960.0,301062.0,8308.0
-7851.0,296046.0,34104.0,2960.0,300998.0,7397.0
-7852.0,295981.0,28889.0,2957.0,301047.0,8160.0
-7850.0,296046.0,34021.0,2953.0,300994.0,7494.0
-7854.0,295979.0,28931.0,2954.0,301045.0,8002.0
-7852.0,296050.0,33811.0,2954.0,301004.0,7664.0
-7853.0,295984.0,29084.0,2958.0,301055.0,7866.0
-7848.0,296068.0,33426.0,2954.0,301017.0,7859.0
-7857.0,295998.0,29243.0,2958.0,301068.0,7729.0
-7854.0,296073.0,32734.0,2956.0,301044.0,8035.0
-7858.0,295997.0,29469.0,2961.0,301070.0,7571.0
-7848.0,296073.0,31998.0,2961.0,301053.0,8167.0
-7855.0,296004.0,29801.0,2964.0,301055.0,7395.0
-7848.0,296065.0,31119.0,2964.0,301051.0,8241.0
-7851.0,296010.0,30148.0,2965.0,301039.0,7229.0
-7846.0,296056.0,30198.0,2962.0,301051.0,8307.0
-7848.0,296018.0,30559.0,2962.0,301034.0,7120.0
-7848.0,296045.0,29351.0,2962.0,301052.0,8319.0
-7853.0,296019.0,31006.0,2962.0,301013.0,7046.0
-7851.0,296037.0,28569.0,2964.0,301051.0,8365.0
-7855.0,296024.0,31307.0,2962.0,301013.0,7034.0
-7854.0,296022.0,27795.0,2958.0,301059.0,8324.0
-7854.0,296042.0,31526.0,2960.0,301010.0,7062.0
-7857.0,296020.0,27221.0,2961.0,301079.0,8289.0
-7856.0,296051.0,31663.0,2964.0,301024.0,7116.0
-7854.0,296014.0,26743.0,2963.0,301085.0,8199.0
-7848.0,296067.0,31600.0,2961.0,301022.0,7204.0
-7856.0,296010.0,26428.0,2963.0,301073.0,8089.0
-7852.0,296070.0,31513.0,2960.0,301012.0,7337.0
-7850.0,296003.0,26376.0,2960.0,301067.0,7955.0
-7844.0,296083.0,31347.0,2959.0,301010.0,7490.0
-7849.0,296001.0,26488.0,2961.0,301054.0,7794.0
-7847.0,296071.0,31011.0,2958.0,301011.0,7634.0
-7848.0,295989.0,26760.0,2958.0,301050.0,7625.0
-7842.0,296069.0,30611.0,2958.0,301016.0,7789.0
-7846.0,295993.0,27198.0,2961.0,301036.0,7457.0
-7845.0,296058.0,30045.0,2962.0,301013.0,7954.0
-7852.0,295987.0,27614.0,2962.0,301029.0,7315.0
-7849.0,296049.0,29301.0,2958.0,301018.0,8053.0
-7851.0,295993.0,28079.0,2960.0,301014.0,7157.0
-7850.0,296044.0,28489.0,2960.0,301033.0,8167.0
-7851.0,296009.0,28488.0,2959.0,301019.0,7048.0
-7848.0,296044.0,27580.0,2960.0,301038.0,8225.0
-7849.0,296023.0,28886.0,2963.0,301011.0,6968.0
-7847.0,296043.0,26827.0,2963.0,301047.0,8263.0
-7847.0,296037.0,29370.0,2960.0,301011.0,6932.0
-7847.0,296040.0,26197.0,2962.0,301058.0,8243.0
-7845.0,296054.0,29702.0,2963.0,301009.0,6944.0
-7844.0,296024.0,25589.0,2961.0,301052.0,8213.0
-7845.0,296052.0,29887.0,2957.0,300991.0,6970.0
-7847.0,296010.0,25180.0,2957.0,301047.0,8121.0
-7845.0,296061.0,30039.0,2957.0,300980.0,7055.0
-7848.0,296011.0,24968.0,2961.0,301053.0,7995.0
-7845.0,296055.0,30057.0,2957.0,300984.0,7159.0
-7852.0,295988.0,24900.0,2957.0,301043.0,7839.0
-7848.0,296053.0,29941.0,2955.0,300985.0,7294.0
-7852.0,295991.0,24985.0,2963.0,301035.0,7678.0
-7852.0,296071.0,29638.0,2959.0,300989.0,7440.0
-7854.0,295994.0,25120.0,2963.0,301037.0,7486.0
-7849.0,296065.0,29074.0,2956.0,300998.0,7583.0
-7852.0,295996.0,25304.0,2956.0,301026.0,7323.0
-7848.0,296064.0,28561.0,2954.0,301002.0,7744.0
-7855.0,295989.0,26083.0,2956.0,301021.0,7136.0
-7851.0,296053.0,28302.0,2953.0,301003.0,7836.0
-7852.0,296004.0,26701.0,2951.0,301005.0,6992.0
-7842.0,296078.0,27309.0,2948.0,301024.0,7989.0
-7858.0,296001.0,26673.0,2960.0,301001.0,6911.0
-7863.0,296035.0,25853.0,2964.0,301029.0,8045.0
-7870.0,295998.0,26629.0,2968.0,301002.0,6775.0
-7866.0,296024.0,24762.0,2964.0,301034.0,8020.0
-7869.0,296005.0,26892.0,2966.0,301005.0,6692.0
-7871.0,296010.0,24174.0,2969.0,301049.0,7956.0
-7871.0,296015.0,28224.0,2972.0,300999.0,6582.0
-7867.0,296004.0,25616.0,2972.0,301053.0,7842.0
-7866.0,296023.0,31000.0,2972.0,300998.0,6642.0
-7867.0,295995.0,27460.0,2974.0,301048.0,7888.0
